transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
499,659.69,12,Grocery,0,0,65,2,32,0
500,771.10,21,Clothing,0,0,69,3,57,0
501,215.62,20,Clothing,0,0,60,3,47,0
502,138.25,16,Clothing,0,0,26,3,42,0
503,66.67,13,Electronics,0,0,86,3,67,0
504,302.56,13,Food,1,0,45,1,67,0
505,207.78,15,Electronics,0,0,58,3,62,0
506,31.95,16,Grocery,0,0,37,3,47,0
507,435.29,5,Electronics,0,0,43,1,33,0
508,311.22,6,Clothing,0,0,57,2,27,0
509,538.51,0,Travel,0,1,73,0,42,0
510,232.85,14,Grocery,0,0,27,2,29,0
511,171.07,19,Travel,0,1,62,4,57,0
512,97.51,20,Grocery,0,0,95,1,18,0
513,485.82,17,Grocery,0,0,39,3,26,0
514,361.87,12,Clothing,0,0,62,2,37,0
515,8.33,23,Electronics,0,0,49,3,55,0
516,4.81,1,Clothing,0,0,85,0,35,0
517,85.02,18,Clothing,0,0,74,3,46,0
518,299.46,14,Clothing,0,0,34,2,54,0
519,785.57,11,Travel,1,0,74,1,66,0
520,29.34,14,Grocery,0,0,66,1,29,0
521,162.31,17,Food,0,0,95,4,54,0
522,86.31,13,Electronics,0,0,76,6,49,0
523,630.67,5,Clothing,1,1,70,2,29,0
524,332.26,11,Grocery,0,0,64,4,54,0
525,327.99,19,Electronics,0,0,82,3,56,0
526,113.83,22,Food,0,0,48,3,29,0
527,96.45,5,Food,0,0,93,0,50,0
528,57.49,8,Clothing,0,0,64,2,60,0
529,10.44,3,Food,0,0,44,1,49,0
530,360.08,16,Food,0,0,53,2,50,0
531,301.70,1,Electronics,0,0,61,1,41,0
532,1471.04,15,Electronics,1,0,44,3,48,0
533,1025.08,23,Clothing,1,0,42,2,64,0
534,145.92,13,Grocery,0,0,28,3,47,0
535,263.75,7,Clothing,0,0,35,1,43,0
536,521.31,13,Travel,0,0,88,3,19,0
537,341.06,1,Food,0,0,76,3,69,0
538,51.15,15,Grocery,0,0,67,2,34,0
539,107.79,3,Electronics,0,0,38,5,18,1
540,24.89,0,Travel,0,0,69,1,69,0
541,554.44,22,Travel,0,0,52,1,48,0
542,167.73,19,Food,1,0,28,3,46,0
543,46.73,13,Electronics,0,0,40,1,28,0
544,200.49,7,Grocery,0,0,62,2,62,0
545,173.28,2,Electronics,0,0,87,1,21,0
546,79.82,4,Food,1,0,47,2,53,0
547,21.70,5,Travel,0,0,44,2,25,0
548,200.42,21,Food,0,1,93,1,53,0
549,132.23,7,Clothing,0,0,45,2,64,0
550,266.37,5,Travel,0,0,66,1,38,0
551,132.18,5,Food,0,0,93,1,28,0
552,344.12,3,Grocery,1,0,38,3,29,1
553,144.50,6,Grocery,1,0,94,1,43,0
554,148.16,23,Grocery,0,0,29,2,44,0
555,376.70,18,Clothing,0,0,48,2,51,0
556,93.00,6,Electronics,0,0,53,1,27,0
557,25.90,2,Grocery,0,0,26,3,26,0
558,5.26,7,Clothing,0,0,30,0,56,0
559,253.27,0,Grocery,0,0,58,3,30,0
560,174.31,0,Clothing,0,0,46,2,29,0
561,219.18,13,Grocery,0,0,28,2,34,0
562,43.11,5,Electronics,0,0,30,2,21,0
563,26.39,9,Food,0,0,91,2,56,0
564,2.64,13,Grocery,0,0,87,2,45,0
565,77.70,3,Food,0,0,97,0,58,0
566,160.45,5,Grocery,0,0,92,4,37,0
567,89.64,15,Electronics,0,0,58,2,24,0
568,103.56,20,Food,0,0,96,2,25,0
569,422.11,0,Clothing,0,0,58,6,52,0
570,77.06,5,Grocery,0,0,81,3,46,0
571,129.87,8,Grocery,0,0,61,2,64,0
572,275.56,14,Clothing,0,0,30,6,32,0
573,90.91,11,Electronics,0,0,95,3,48,0
574,175.16,2,Travel,0,0,69,1,29,0
575,356.97,10,Grocery,0,0,65,1,38,0
576,537.51,14,Clothing,1,0,29,2,65,0
577,28.63,2,Travel,0,0,84,4,33,0
578,470.10,13,Grocery,0,0,91,2,56,0
579,121.95,1,Food,0,0,41,2,49,0
580,53.77,3,Clothing,0,0,89,1,23,0
581,110.63,18,Food,0,1,79,4,41,0
582,704.46,11,Electronics,0,0,33,2,49,0
583,122.13,1,Travel,0,1,28,1,35,1
584,71.75,16,Clothing,0,0,66,1,61,0
585,180.63,2,Grocery,0,0,70,1,27,0
586,49.43,9,Grocery,1,0,98,6,46,0
587,14.20,15,Travel,0,0,25,4,26,0
588,24.84,21,Food,0,0,41,2,30,0
589,24.66,8,Food,0,0,31,3,68,0
590,29.66,10,Clothing,0,0,29,1,44,0
591,26.90,20,Clothing,1,0,76,2,54,0
592,184.34,14,Food,0,0,77,2,25,0
593,36.13,2,Clothing,0,0,27,3,19,0
594,76.35,15,Food,0,0,86,2,59,0
595,408.78,20,Travel,0,0,56,4,21,0
596,115.63,20,Clothing,0,0,26,1,27,0
597,198.23,20,Food,0,1,77,5,31,0
598,34.04,11,Clothing,0,0,36,0,42,0
599,38.44,22,Grocery,0,0,29,2,58,0
600,7.51,4,Grocery,0,0,28,1,31,0
601,33.31,6,Electronics,0,0,80,2,27,0
602,58.78,8,Food,1,0,88,1,25,0
603,35.07,20,Electronics,1,0,69,1,23,0
604,16.72,17,Food,1,0,84,0,22,0
605,23.14,20,Clothing,1,0,44,4,38,0
606,111.17,7,Food,0,0,77,2,66,0
607,41.60,11,Grocery,0,0,97,4,40,0
608,81.54,19,Clothing,0,0,40,1,54,0
609,126.00,1,Grocery,0,0,54,6,36,0
610,211.04,9,Clothing,0,0,44,4,66,0
611,7.22,18,Food,0,0,76,5,37,0
612,289.17,8,Food,1,0,60,0,27,0
613,177.95,23,Grocery,0,0,46,4,35,0
614,15.35,7,Travel,0,1,25,2,37,0
615,372.26,23,Food,0,0,45,4,65,0
616,456.60,23,Travel,0,0,72,2,28,0
617,11.34,23,Clothing,0,0,96,1,32,0
618,58.35,0,Travel,0,1,29,4,49,1
619,295.37,5,Grocery,0,0,64,4,28,0
620,248.28,11,Electronics,0,0,69,0,69,0
621,36.72,23,Electronics,0,1,55,0,46,0
622,42.28,18,Grocery,0,0,39,1,57,0
623,83.30,16,Electronics,1,0,82,1,56,0
624,119.28,1,Grocery,0,0,77,1,18,0
625,173.34,10,Food,1,0,69,2,64,0
626,82.86,17,Travel,0,0,91,0,44,0
627,111.76,22,Electronics,0,0,66,0,52,0
628,247.72,21,Food,0,0,48,5,25,0
629,6.73,10,Electronics,0,0,62,3,29,0
630,52.37,17,Clothing,0,0,75,4,45,0
631,224.91,7,Grocery,0,0,48,3,65,0
632,406.04,14,Grocery,0,0,57,1,36,0
633,129.02,8,Food,1,0,43,2,46,0
634,136.72,14,Clothing,0,0,49,1,59,0
635,20.41,6,Travel,1,0,94,1,59,0
636,106.77,19,Clothing,0,0,73,2,35,0
637,136.91,12,Clothing,0,0,41,2,51,0
638,49.98,12,Travel,0,0,45,2,68,0
639,56.46,0,Travel,0,0,67,3,36,0
640,85.26,19,Clothing,0,1,46,3,41,0
641,3.65,3,Electronics,0,0,87,1,51,0
642,69.97,23,Electronics,0,0,48,1,49,0
643,42.76,3,Clothing,0,0,57,1,19,0
644,71.41,3,Electronics,0,0,91,2,49,0
645,22.96,12,Travel,0,0,41,2,25,0
646,398.17,1,Travel,1,1,72,2,62,1
647,162.07,22,Electronics,1,0,68,2,26,0
648,204.59,14,Travel,0,0,49,2,40,0
649,280.21,3,Grocery,0,0,96,0,46,0
650,124.21,5,Travel,0,0,84,0,24,0
651,16.37,2,Clothing,0,0,53,1,22,0
652,138.65,6,Food,0,0,36,1,57,0
653,159.11,5,Electronics,0,1,33,1,49,0
654,246.28,2,Electronics,0,0,77,1,57,0
655,101.71,3,Travel,0,0,85,3,20,0
656,24.57,9,Travel,1,1,55,6,27,1
657,60.08,20,Food,0,0,72,2,57,0
658,81.20,8,Food,0,0,71,1,46,0
659,186.88,5,Clothing,0,1,57,0,62,0
660,152.24,19,Grocery,0,0,91,0,36,0
661,79.24,10,Clothing,0,0,88,2,42,0
662,775.12,6,Electronics,0,0,41,2,37,0
663,167.55,17,Travel,0,0,68,3,64,0
664,48.74,3,Clothing,0,0,29,3,55,0
665,19.32,4,Travel,0,0,86,4,63,0
666,29.86,3,Travel,0,1,87,4,27,0
667,50.82,3,Clothing,0,0,63,2,68,0
668,31.53,12,Clothing,0,0,96,1,28,0
669,37.17,15,Food,0,0,66,1,31,0
670,60.41,13,Grocery,0,0,45,3,68,0
671,34.27,10,Food,0,0,71,3,48,0
672,408.74,1,Grocery,0,0,98,0,22,0
673,15.05,21,Clothing,0,1,52,0,60,0
674,133.81,13,Grocery,0,0,45,0,45,0
675,95.10,23,Electronics,0,1,52,1,36,0
676,726.96,23,Food,0,0,43,2,50,0
677,21.39,6,Food,0,1,87,3,19,0
678,91.31,10,Food,0,0,76,1,46,0
679,628.03,3,Travel,0,0,62,3,35,0
680,361.12,6,Travel,0,0,70,3,63,0
681,305.76,15,Clothing,0,0,48,2,27,0
682,53.69,5,Clothing,0,0,69,4,55,0
683,33.73,5,Travel,1,0,33,2,32,0
684,198.82,1,Food,0,0,33,2,39,0
685,477.07,23,Travel,0,0,45,1,44,0
686,146.46,7,Grocery,0,0,48,1,44,0
687,152.59,6,Food,0,0,88,2,39,0
688,59.13,23,Travel,0,0,64,3,38,0
689,264.15,13,Clothing,0,0,98,2,48,0
690,37.27,8,Travel,0,0,76,3,51,0
691,70.40,14,Electronics,0,0,28,1,23,0
692,99.75,21,Travel,0,0,27,0,30,0
693,127.53,17,Food,0,0,37,4,57,0
694,49.97,11,Travel,0,0,45,1,32,0
695,21.96,22,Clothing,0,0,32,2,44,0
696,169.78,18,Grocery,1,0,97,5,48,0
697,61.30,12,Electronics,0,0,25,3,65,0
698,156.68,6,Food,0,0,38,1,59,0
699,30.18,9,Clothing,0,0,60,4,40,0
700,118.10,9,Electronics,0,0,46,0,63,0
701,136.90,1,Travel,0,0,60,2,52,0
702,9.58,13,Electronics,0,0,69,3,25,0
703,73.87,12,Grocery,0,0,40,3,50,0
704,25.98,21,Electronics,0,0,35,0,45,0
705,11.79,5,Electronics,0,0,91,0,24,0
706,828.22,8,Travel,0,0,49,1,53,0
707,70.04,12,Travel,0,0,91,2,60,0
708,298.81,8,Food,1,0,55,2,30,0
709,52.90,12,Travel,1,0,89,2,59,0
710,205.95,4,Electronics,0,0,35,3,48,0
711,257.05,13,Grocery,0,0,62,5,30,0
712,162.98,4,Travel,0,0,26,2,52,0
713,114.81,8,Food,0,0,78,2,67,0
714,95.54,7,Food,0,0,31,1,24,0
715,77.23,6,Electronics,0,0,73,2,39,0
716,477.46,7,Travel,0,0,64,4,57,0
717,319.61,21,Travel,0,0,69,3,69,0
718,603.57,2,Food,0,0,78,4,51,0
719,23.89,22,Travel,0,0,85,2,26,0
720,236.26,23,Electronics,0,0,28,3,49,0
721,501.50,14,Grocery,1,0,58,2,52,0
722,35.99,7,Electronics,0,0,32,1,20,0
723,12.39,0,Travel,0,0,56,3,38,0
724,243.25,6,Electronics,0,0,42,2,30,0
725,153.80,18,Clothing,0,0,64,1,50,0
726,331.93,1,Clothing,0,0,99,2,53,0
727,27.10,13,Travel,0,0,80,3,27,0
728,285.49,17,Travel,0,0,61,3,53,0
729,40.53,14,Grocery,0,0,79,2,35,0
730,32.17,13,Electronics,0,0,60,4,48,0
731,32.30,23,Grocery,1,0,34,1,62,0
732,303.32,18,Travel,0,0,94,2,57,0
733,196.96,18,Travel,0,0,87,0,18,0
734,133.27,21,Food,1,1,58,1,48,0
735,80.00,16,Grocery,0,0,96,8,43,0
736,377.50,21,Travel,0,0,41,3,33,0
737,89.70,18,Clothing,0,0,85,0,55,0
738,305.29,15,Food,0,0,42,2,29,0
739,104.09,19,Electronics,0,0,85,1,65,0
740,85.16,18,Food,0,0,60,2,60,0
741,111.81,0,Electronics,0,0,77,1,60,0
742,64.56,18,Clothing,0,0,57,0,68,0
743,247.82,6,Electronics,0,0,47,1,46,0
744,125.75,22,Grocery,0,0,88,5,29,0
745,47.56,10,Electronics,0,0,62,6,22,0
746,413.70,4,Electronics,0,0,93,1,59,0
747,87.18,16,Food,0,0,54,1,19,0
748,141.17,10,Clothing,0,0,40,0,29,0
749,426.51,23,Electronics,0,0,78,0,31,0
750,176.18,7,Grocery,1,0,83,0,64,0
751,22.38,9,Food,0,0,30,2,47,0
752,505.91,11,Clothing,0,0,29,1,52,0
753,177.85,9,Clothing,0,0,25,2,64,0
754,73.41,12,Travel,0,1,38,2,34,0
755,27.00,17,Grocery,0,0,55,3,20,0
756,284.40,9,Food,0,0,75,1,26,0
757,174.20,18,Food,1,0,43,0,24,0
758,137.23,19,Grocery,0,0,56,2,37,0
759,403.79,16,Clothing,0,0,81,1,29,0
760,279.72,19,Electronics,0,0,55,0,24,0
761,29.61,15,Grocery,0,0,82,1,46,0
762,67.24,4,Food,0,0,50,2,46,0
763,51.42,2,Grocery,0,0,72,2,35,0
764,245.23,14,Clothing,0,0,65,1,19,0
765,6.14,1,Travel,0,0,49,0,65,0
766,151.87,12,Travel,0,0,71,1,28,0
767,258.73,21,Electronics,0,0,78,0,43,0
768,376.86,7,Electronics,0,0,81,2,44,0
769,75.36,22,Clothing,1,0,96,0,36,0
770,309.93,16,Electronics,0,0,85,0,55,0
771,21.10,3,Travel,0,1,28,2,37,1
772,337.27,18,Clothing,0,0,55,1,41,0
773,24.55,21,Clothing,1,0,91,3,56,0
774,91.14,8,Clothing,0,0,65,4,30,0
775,287.28,22,Grocery,0,0,50,2,23,0
776,29.24,14,Electronics,1,1,92,2,57,0
777,46.87,8,Food,0,0,90,2,54,0
778,230.59,23,Travel,0,0,43,3,18,0
779,229.16,20,Electronics,0,0,49,0,69,0
780,184.47,8,Travel,0,0,71,3,19,0
781,213.12,13,Electronics,0,0,95,3,55,0
782,140.84,22,Food,0,0,32,2,58,0
783,52.22,20,Travel,0,1,27,0,47,0
784,76.35,15,Food,0,0,57,2,41,0
785,36.07,23,Travel,0,0,52,3,58,0
786,430.36,22,Grocery,0,0,46,2,55,0
787,157.61,16,Grocery,0,0,54,2,44,0
788,92.20,12,Travel,0,0,71,1,47,0
789,111.58,8,Travel,0,0,60,3,26,0
790,529.71,14,Food,1,0,83,0,54,0
791,29.96,6,Clothing,0,0,38,3,33,0
792,158.84,0,Travel,0,0,97,2,52,0
793,126.90,0,Electronics,0,0,38,4,45,0
794,170.16,4,Electronics,0,0,80,4,29,0
795,3.29,23,Electronics,0,0,48,2,29,0
796,370.20,8,Grocery,0,0,73,4,68,0
797,484.20,11,Food,0,0,67,2,26,0
798,149.89,5,Grocery,0,0,27,4,46,0
799,214.72,12,Electronics,0,0,47,4,68,0
800,460.34,7,Travel,0,0,44,1,68,0
801,221.11,14,Electronics,0,0,39,3,38,0
802,29.79,5,Travel,0,0,67,1,34,0
803,154.57,5,Food,0,0,95,4,50,0
804,167.98,3,Clothing,0,0,57,4,51,0
805,99.34,10,Travel,0,0,79,0,43,0
806,240.03,20,Grocery,0,0,65,7,35,0
807,490.26,17,Electronics,0,0,42,1,51,0
808,467.62,2,Electronics,0,0,27,2,55,0
809,107.89,2,Electronics,0,0,27,2,42,0
810,21.63,11,Travel,0,0,40,2,69,0
811,754.05,20,Food,0,0,67,1,68,0
812,328.63,20,Travel,0,0,47,3,51,0
813,23.97,5,Grocery,0,0,39,0,67,0
814,456.54,20,Electronics,0,0,97,4,65,0
815,367.10,5,Travel,0,0,82,1,62,0
816,131.68,7,Electronics,1,0,64,3,32,0
817,161.05,14,Grocery,0,1,62,6,19,0
818,91.65,17,Clothing,0,0,30,3,40,0
819,10.14,19,Clothing,0,0,70,0,62,0
820,73.49,15,Clothing,0,0,30,2,23,0
821,292.29,5,Electronics,0,0,44,3,56,0
822,0.84,20,Travel,0,0,43,1,36,0
823,73.03,16,Electronics,0,0,38,6,51,0
824,91.40,8,Food,0,0,89,2,54,0
825,138.76,18,Travel,0,0,53,3,63,0
826,454.31,17,Grocery,0,0,55,3,40,0
827,76.53,22,Clothing,0,0,49,3,32,0
828,76.70,4,Travel,1,0,95,4,19,0
829,240.75,5,Travel,0,0,70,0,55,0
830,108.34,11,Clothing,0,0,76,2,42,0
831,45.79,10,Grocery,0,0,40,0,61,0
832,108.41,15,Electronics,0,0,35,3,25,0
833,27.33,19,Electronics,0,0,42,4,28,0
834,34.93,16,Travel,0,0,80,4,46,0
835,124.18,19,Clothing,1,0,80,0,22,0
836,97.72,8,Food,0,0,81,1,54,0
837,443.39,0,Grocery,0,1,93,3,37,0
838,81.01,2,Electronics,1,0,90,1,29,0
839,156.40,20,Grocery,0,0,98,3,33,0
840,180.07,22,Grocery,0,0,40,2,38,0
841,2.37,8,Grocery,1,0,30,0,54,0
842,196.07,21,Clothing,0,0,76,2,67,0
843,35.29,18,Clothing,0,0,79,1,38,0
844,584.28,12,Clothing,0,0,97,2,45,0
845,28.97,22,Travel,0,0,73,4,51,0
846,96.39,13,Clothing,0,0,96,1,25,0
847,16.06,19,Travel,0,0,80,1,63,0
848,1038.25,18,Electronics,0,0,65,0,48,0
849,125.56,22,Electronics,0,0,95,2,38,0
850,162.87,6,Electronics,0,0,80,2,20,0
851,12.50,3,Electronics,0,0,87,3,64,0
852,249.50,11,Electronics,0,0,52,1,38,0
853,42.41,22,Clothing,0,0,99,3,46,0
854,411.00,13,Food,0,0,55,1,49,0
855,41.33,1,Clothing,0,0,79,3,66,0
856,38.08,0,Food,0,0,76,1,43,0
857,6.70,17,Clothing,1,0,98,4,30,0
858,114.98,19,Electronics,0,0,90,2,32,0
859,149.77,7,Grocery,0,0,70,3,19,0
860,12.23,2,Food,1,0,28,3,66,1
861,268.92,5,Grocery,0,0,46,1,50,0
862,108.69,21,Electronics,0,0,69,1,48,0
863,133.77,12,Food,0,0,52,4,18,0
864,104.61,8,Grocery,0,0,34,1,32,0
865,92.18,8,Clothing,0,0,90,2,56,0
866,147.63,19,Electronics,0,1,73,5,32,0
867,30.37,8,Clothing,0,0,97,1,37,0
868,36.14,14,Clothing,1,0,75,2,69,0
869,356.21,12,Electronics,0,0,67,3,24,0
870,525.76,21,Food,0,0,30,1,53,0
871,84.11,15,Travel,0,0,49,4,60,0
872,56.83,1,Travel,0,0,28,3,29,0
873,185.91,13,Electronics,0,0,48,3,30,0
874,94.59,5,Travel,0,0,80,5,22,0
875,4.63,1,Grocery,1,0,79,1,60,0
876,30.56,7,Food,1,0,78,2,23,0
877,226.56,3,Clothing,0,0,27,1,22,0
878,193.62,20,Clothing,0,0,71,0,62,0
879,4.94,23,Electronics,0,0,54,2,56,0
880,45.18,13,Clothing,0,0,65,2,60,0
881,47.30,10,Grocery,0,0,79,4,64,0
882,200.59,23,Grocery,0,0,83,1,23,0
883,3.58,13,Electronics,1,0,64,0,23,0
884,19.79,11,Clothing,0,0,69,3,28,0
885,289.62,15,Travel,0,1,46,1,44,0
886,35.40,5,Travel,1,0,39,2,33,0
887,190.39,19,Food,0,0,41,2,62,0
888,48.97,0,Electronics,0,0,83,0,20,0
889,18.85,11,Food,0,1,49,0,39,0
890,50.15,6,Travel,0,0,67,0,49,0
891,230.60,7,Travel,1,0,88,2,42,0
892,348.45,8,Travel,0,0,75,1,35,0
893,319.19,1,Food,0,0,85,1,36,0
894,91.11,16,Electronics,0,0,69,0,65,0
895,198.52,19,Grocery,0,0,27,0,47,0
896,41.29,12,Grocery,0,0,60,0,52,0
897,62.45,4,Travel,1,0,88,1,68,0
898,407.99,9,Electronics,0,0,52,5,63,0
899,2.36,11,Electronics,1,0,69,6,44,0
900,16.09,16,Clothing,1,0,45,1,35,0
901,41.95,20,Clothing,0,0,51,4,30,0
902,4.84,5,Food,0,0,59,2,61,0
903,36.04,2,Clothing,0,0,72,1,48,0
904,157.46,14,Food,0,0,47,3,20,0
905,98.49,6,Grocery,0,0,88,3,48,0
906,401.74,5,Travel,0,0,37,3,41,0
907,306.13,3,Electronics,0,0,54,1,54,0
908,75.29,18,Grocery,0,1,98,5,39,0
909,54.06,4,Grocery,0,0,44,3,50,0
910,85.96,2,Food,0,0,30,1,62,0
911,160.62,8,Travel,0,0,43,2,32,0
912,56.17,5,Food,0,0,91,3,55,0
913,176.14,12,Grocery,0,0,98,4,59,0
914,94.79,21,Electronics,0,1,34,0,31,0
915,144.55,19,Clothing,0,0,80,3,65,0
916,103.13,3,Food,0,1,45,0,32,0
917,62.78,1,Grocery,0,0,80,4,46,0
918,533.75,3,Clothing,0,0,81,2,43,0
919,259.61,7,Clothing,0,0,26,4,39,0
920,27.17,12,Grocery,0,0,63,1,21,0
921,365.13,9,Travel,0,0,85,3,50,0
922,120.30,17,Grocery,0,0,69,3,22,0
923,404.92,8,Electronics,0,0,52,0,45,0
924,289.57,0,Clothing,0,1,42,1,66,0
925,99.68,12,Electronics,0,0,38,2,52,0
926,4.09,17,Food,0,0,79,1,59,0
927,56.32,14,Clothing,0,0,83,1,49,0
928,140.42,1,Travel,0,0,43,2,46,0
929,180.67,10,Grocery,0,0,65,4,63,0
930,53.69,13,Food,0,1,36,4,41,0
931,27.01,21,Electronics,0,0,44,1,47,0
932,324.25,14,Food,0,0,58,1,26,0
933,748.91,13,Travel,0,0,60,2,65,0
934,134.26,15,Grocery,0,0,45,1,35,0
935,33.90,22,Food,0,0,80,5,28,0
936,57.22,14,Electronics,0,0,65,4,39,0
937,3.34,18,Food,0,0,65,5,54,0
938,442.24,8,Grocery,0,0,67,2,40,0
939,22.55,4,Food,0,0,96,3,46,0
940,154.66,4,Electronics,0,1,62,2,30,0
941,57.65,10,Grocery,0,0,42,2,49,0
942,145.41,19,Travel,0,0,32,3,61,0
943,189.70,23,Travel,0,0,90,1,27,0
944,318.68,3,Clothing,0,0,44,2,60,0
945,41.62,19,Food,0,0,93,2,65,0
946,1.99,17,Electronics,0,0,81,0,23,0
947,26.50,2,Food,0,0,42,1,38,0
948,414.50,3,Grocery,0,0,84,1,52,0
949,372.71,13,Clothing,0,0,26,1,20,0
950,163.77,6,Electronics,1,0,66,2,38,0
951,165.17,7,Food,0,0,88,4,37,0
952,196.87,23,Electronics,0,0,68,1,67,0
953,34.71,15,Grocery,0,0,75,1,60,0
954,442.48,19,Clothing,0,0,89,1,51,0
955,97.67,14,Electronics,1,0,89,0,20,0
956,86.96,6,Grocery,0,0,78,0,62,0
957,131.71,16,Travel,0,0,63,2,62,0
958,8.66,21,Electronics,0,0,32,1,57,0
959,32.74,21,Clothing,0,0,91,3,54,0
960,241.12,21,Electronics,0,0,73,1,22,0
961,15.56,11,Electronics,0,0,60,4,67,0
962,166.36,17,Grocery,0,0,31,1,28,0
963,50.67,23,Food,0,0,39,1,65,0
964,88.77,13,Food,0,0,49,2,34,0
965,61.32,14,Electronics,0,0,81,0,21,0
966,79.12,14,Clothing,0,0,62,3,25,0
967,228.52,4,Clothing,0,0,61,1,58,0
968,63.46,15,Grocery,0,0,40,2,64,0
969,150.42,4,Electronics,0,0,25,1,39,0
970,116.34,1,Electronics,0,0,71,5,49,0
971,196.14,19,Food,0,0,76,3,44,0
972,497.15,8,Grocery,0,0,61,1,23,0
973,237.40,21,Travel,0,0,69,2,48,0
974,43.56,8,Clothing,0,0,38,1,21,0
975,5.70,3,Clothing,0,0,81,4,64,0
976,54.75,14,Electronics,0,1,58,2,56,0
977,162.73,10,Grocery,0,0,90,0,47,0
978,9.50,0,Travel,0,0,55,5,60,0
979,123.46,17,Clothing,0,1,68,0,50,0
980,163.52,0,Grocery,0,0,47,2,48,0
981,73.23,7,Travel,0,0,90,0,45,0
982,265.26,15,Electronics,0,0,35,4,42,0
983,20.29,21,Food,0,0,73,4,66,0
984,14.06,17,Clothing,0,0,82,3,34,0
985,234.48,21,Clothing,0,0,53,2,48,0
986,123.15,8,Travel,0,0,75,1,67,0
987,209.89,11,Food,0,0,25,1,53,0
988,102.71,18,Grocery,0,0,29,1,63,0
989,50.92,17,Electronics,0,0,58,4,60,0
990,307.77,4,Grocery,0,0,43,3,34,0
991,289.17,1,Travel,0,0,64,5,27,0
992,213.56,6,Clothing,0,0,90,1,68,0
993,57.18,9,Clothing,0,1,88,3,65,0
994,160.59,14,Grocery,0,0,96,0,39,0
995,80.61,6,Electronics,0,0,41,3,48,0
996,17.29,4,Travel,0,0,62,2,47,0
997,448.69,14,Electronics,0,0,67,1,68,0
998,26.48,19,Travel,0,0,64,2,37,0
999,540.09,19,Electronics,0,0,69,2,31,0
1000,106.31,14,Grocery,0,0,64,2,32,0
